,SUBJECTINDEX,age,answer,catch,category,dataset_nr,end,filenumber,fix,on_image,patchpos,start,trial,valid,mean_x,mean_y
97670,55.0,1.0,1.0,0.0,8.0,0.0,2992.0,23.0,11.0,1.0,588.0,2818.0,45.0,1.0,14.518788,531.8466
97671,55.0,1.0,1.0,0.0,8.0,0.0,3078.0,23.0,12.0,1.0,589.0,3016.0,45.0,1.0,74.57904,542.96326
97672,55.0,1.0,1.0,0.0,8.0,0.0,3306.0,23.0,13.0,1.0,588.0,3124.0,45.0,1.0,175.21721,228.64334
97673,55.0,1.0,1.0,0.0,8.0,0.0,3520.0,23.0,14.0,1.0,589.0,3356.0,45.0,1.0,641.3169,432.9397
97674,55.0,1.0,1.0,0.0,8.0,0.0,3766.0,23.0,15.0,1.0,588.0,3554.0,45.0,1.0,819.89795,453.12418
97675,55.0,1.0,1.0,0.0,8.0,0.0,3970.0,23.0,16.0,1.0,589.0,3784.0,45.0,1.0,853.0456,410.42166
97676,55.0,1.0,1.0,0.0,8.0,0.0,4244.0,23.0,17.0,1.0,588.0,4012.0,45.0,1.0,1147.7522,319.934
97677,55.0,1.0,1.0,0.0,8.0,0.0,4568.0,23.0,18.0,1.0,589.0,4258.0,45.0,1.0,1182.6952,319.358
97678,55.0,1.0,1.0,0.0,8.0,0.0,4896.0,23.0,19.0,1.0,588.0,4586.0,45.0,1.0,1232.952,311.40375
97679,55.0,1.0,1.0,0.0,8.0,0.0,5124.0,23.0,20.0,1.0,589.0,4962.0,45.0,1.0,813.16986,489.8874
97680,55.0,1.0,0.0,0.0,8.0,0.0,346.0,60.0,1.0,1.0,588.0,210.0,46.0,1.0,721.52313,287.4866
97681,55.0,1.0,0.0,0.0,8.0,0.0,646.0,60.0,2.0,1.0,589.0,394.0,46.0,1.0,247.15639,386.06128
97682,55.0,1.0,0.0,0.0,8.0,0.0,856.0,60.0,3.0,1.0,588.0,674.0,46.0,1.0,338.02646,437.61185
97683,55.0,1.0,0.0,0.0,8.0,0.0,972.0,60.0,4.0,1.0,589.0,878.0,46.0,1.0,392.6255,468.186
97684,55.0,1.0,0.0,0.0,8.0,0.0,1164.0,60.0,5.0,1.0,588.0,1010.0,46.0,1.0,559.9792,694.40686
97685,55.0,1.0,0.0,0.0,8.0,0.0,1520.0,60.0,6.0,1.0,589.0,1212.0,46.0,1.0,273.4855,807.33527
97686,55.0,1.0,0.0,0.0,8.0,0.0,1846.0,60.0,7.0,1.0,588.0,1546.0,46.0,1.0,364.79428,846.13617
97687,55.0,1.0,0.0,0.0,8.0,0.0,2224.0,60.0,8.0,0.0,589.0,2004.0,46.0,0.0,-42.406475,465.52917
97688,55.0,1.0,0.0,0.0,8.0,0.0,2490.0,60.0,9.0,1.0,588.0,2244.0,46.0,1.0,21.140528,415.2902
97689,55.0,1.0,0.0,0.0,8.0,0.0,2634.0,60.0,10.0,1.0,589.0,2506.0,46.0,1.0,6.9192095,452.53586
97690,55.0,1.0,0.0,0.0,8.0,0.0,2966.0,60.0,11.0,1.0,588.0,2686.0,46.0,1.0,378.32666,120.921524
97691,55.0,1.0,0.0,0.0,8.0,0.0,3306.0,60.0,12.0,1.0,589.0,3002.0,46.0,1.0,149.8903,261.63983
97692,55.0,1.0,0.0,0.0,8.0,0.0,3676.0,60.0,13.0,1.0,758.0,3358.0,46.0,1.0,709.9075,63.12245
97693,55.0,1.0,0.0,0.0,8.0,0.0,4008.0,60.0,14.0,1.0,703.0,3720.0,46.0,1.0,1084.8779,67.64591
97694,55.0,1.0,0.0,0.0,8.0,0.0,4184.0,60.0,15.0,1.0,758.0,4042.0,46.0,1.0,994.2781,152.36967
97695,55.0,1.0,0.0,0.0,8.0,0.0,4414.0,60.0,16.0,1.0,703.0,4240.0,46.0,1.0,1096.0953,643.53186
97696,55.0,1.0,0.0,0.0,8.0,0.0,4662.0,60.0,17.0,1.0,758.0,4486.0,46.0,1.0,231.49783,54.720947
97697,55.0,1.0,0.0,0.0,8.0,0.0,4960.0,60.0,18.0,1.0,703.0,4698.0,46.0,1.0,43.820736,21.355314
97698,55.0,1.0,0.0,0.0,8.0,0.0,5234.0,60.0,19.0,0.0,758.0,4994.0,46.0,0.0,-11.82164,199.85567
97718,55.0,1.0,1.0,0.0,8.0,0.0,492.0,44.0,1.0,1.0,807.0,304.0,48.0,1.0,942.8901,466.57053
97719,55.0,1.0,1.0,0.0,8.0,0.0,816.0,44.0,2.0,1.0,177.0,548.0,48.0,1.0,306.39856,300.8883
97720,55.0,1.0,1.0,0.0,8.0,0.0,1024.0,44.0,3.0,1.0,807.0,862.0,48.0,1.0,554.46124,250.61847
97721,55.0,1.0,1.0,0.0,8.0,0.0,1212.0,44.0,4.0,1.0,177.0,1066.0,48.0,1.0,493.09317,499.56613
97722,55.0,1.0,1.0,0.0,8.0,0.0,1360.0,44.0,5.0,1.0,807.0,1238.0,48.0,1.0,462.0218,435.98407
97723,55.0,1.0,1.0,0.0,8.0,0.0,1654.0,44.0,6.0,1.0,177.0,1400.0,48.0,1.0,702.13153,327.74973
97724,55.0,1.0,1.0,0.0,8.0,0.0,1850.0,44.0,7.0,1.0,807.0,1696.0,48.0,1.0,839.2531,612.81683
97725,55.0,1.0,1.0,0.0,8.0,0.0,2100.0,44.0,8.0,1.0,177.0,1892.0,48.0,1.0,966.50885,450.47314
97726,55.0,1.0,1.0,0.0,8.0,0.0,2270.0,44.0,9.0,1.0,807.0,2140.0,48.0,1.0,1049.426,663.2699
97727,55.0,1.0,1.0,0.0,8.0,0.0,2568.0,44.0,10.0,1.0,177.0,2462.0,48.0,1.0,992.86536,500.35687
97728,55.0,1.0,1.0,0.0,8.0,0.0,2838.0,44.0,11.0,1.0,807.0,2614.0,48.0,1.0,1104.173,60.147045
97729,55.0,1.0,1.0,0.0,8.0,0.0,3064.0,44.0,12.0,1.0,177.0,2888.0,48.0,1.0,693.47327,28.013983
97730,55.0,1.0,1.0,0.0,8.0,0.0,3320.0,44.0,13.0,1.0,807.0,3112.0,48.0,1.0,257.65387,72.2235
97731,55.0,1.0,1.0,0.0,8.0,0.0,3612.0,44.0,14.0,1.0,177.0,3356.0,48.0,1.0,234.44131,254.39809
97732,55.0,1.0,1.0,0.0,8.0,0.0,3858.0,44.0,15.0,1.0,807.0,3650.0,48.0,1.0,352.32483,433.27283
97733,55.0,1.0,1.0,0.0,8.0,0.0,4108.0,44.0,16.0,1.0,177.0,3888.0,48.0,1.0,470.61142,450.7614
97734,55.0,1.0,1.0,0.0,8.0,0.0,4396.0,44.0,17.0,1.0,807.0,4144.0,48.0,1.0,654.1556,340.79642
97735,55.0,1.0,1.0,0.0,8.0,0.0,4688.0,44.0,18.0,1.0,177.0,4440.0,48.0,1.0,703.94385,42.984676
97736,55.0,1.0,1.0,0.0,8.0,0.0,5032.0,44.0,19.0,0.0,807.0,4716.0,48.0,0.0,782.4534,-23.580246
97805,55.0,1.0,0.0,1.0,8.0,0.0,522.0,24.0,1.0,1.0,543.0,332.0,54.0,1.0,887.91675,409.7054
97806,55.0,1.0,0.0,1.0,8.0,0.0,706.0,24.0,2.0,1.0,1121.0,566.0,54.0,1.0,1008.5914,579.3044
97807,55.0,1.0,0.0,1.0,8.0,0.0,954.0,24.0,3.0,1.0,543.0,748.0,54.0,1.0,1196.9928,772.5445
97808,55.0,1.0,0.0,1.0,8.0,0.0,1218.0,24.0,4.0,1.0,1121.0,998.0,54.0,1.0,1163.8027,602.1792
97809,55.0,1.0,0.0,1.0,8.0,0.0,1332.0,24.0,5.0,1.0,543.0,1258.0,54.0,1.0,1062.2616,544.6629
97810,55.0,1.0,0.0,1.0,8.0,0.0,1458.0,24.0,6.0,1.0,1121.0,1358.0,54.0,1.0,1062.5428,552.0053
97811,55.0,1.0,0.0,1.0,8.0,0.0,2766.0,24.0,7.0,1.0,543.0,1494.0,54.0,1.0,910.91406,468.6182
97812,55.0,1.0,0.0,1.0,8.0,0.0,3024.0,24.0,8.0,1.0,1121.0,2820.0,54.0,1.0,472.21582,297.49945
97813,55.0,1.0,0.0,1.0,8.0,0.0,3336.0,24.0,9.0,1.0,543.0,3076.0,54.0,1.0,196.29178,600.29553
97814,55.0,1.0,0.0,1.0,8.0,0.0,3500.0,24.0,10.0,1.0,1121.0,3352.0,54.0,1.0,216.53687,654.9216
97815,55.0,1.0,0.0,1.0,8.0,0.0,3794.0,24.0,11.0,1.0,543.0,3546.0,54.0,1.0,562.0375,691.8436
97816,55.0,1.0,0.0,1.0,8.0,0.0,3982.0,24.0,12.0,1.0,1121.0,3824.0,54.0,1.0,526.6118,827.9475
97817,55.0,1.0,0.0,1.0,8.0,0.0,4514.0,24.0,13.0,1.0,543.0,4158.0,54.0,1.0,410.94034,210.71463
97818,55.0,1.0,0.0,1.0,8.0,0.0,4774.0,24.0,14.0,1.0,1121.0,4554.0,54.0,1.0,668.88965,287.30832
97819,55.0,1.0,0.0,1.0,8.0,0.0,5034.0,24.0,15.0,1.0,543.0,4796.0,54.0,1.0,620.4958,335.35175
97937,55.0,1.0,1.0,0.0,8.0,0.0,543.0,32.0,1.0,1.0,335.0,325.0,62.0,1.0,356.03864,429.01105
97938,55.0,1.0,1.0,0.0,8.0,0.0,811.0,32.0,2.0,1.0,338.0,593.0,62.0,1.0,660.38385,114.02467
97939,55.0,1.0,1.0,0.0,8.0,0.0,1175.0,32.0,3.0,1.0,335.0,841.0,62.0,1.0,536.81323,78.4025
97940,55.0,1.0,1.0,0.0,8.0,0.0,1649.0,32.0,4.0,1.0,338.0,1217.0,62.0,1.0,484.17505,314.3146
97941,55.0,1.0,1.0,0.0,8.0,0.0,1917.0,32.0,5.0,1.0,335.0,1697.0,62.0,1.0,494.08954,781.0981
97942,55.0,1.0,1.0,0.0,8.0,0.0,2169.0,32.0,6.0,1.0,338.0,1965.0,62.0,1.0,925.1827,650.6344
97943,55.0,1.0,1.0,0.0,8.0,0.0,2381.0,32.0,7.0,1.0,335.0,2195.0,62.0,1.0,937.26196,545.57764
97944,55.0,1.0,1.0,0.0,8.0,0.0,2669.0,32.0,8.0,1.0,338.0,2431.0,62.0,1.0,1113.8486,275.33636
97945,55.0,1.0,1.0,0.0,8.0,0.0,2873.0,32.0,9.0,1.0,335.0,2711.0,62.0,1.0,1020.4174,33.511963
97946,55.0,1.0,1.0,0.0,8.0,0.0,3233.0,32.0,10.0,1.0,609.0,2927.0,62.0,1.0,437.03934,14.886863
97947,55.0,1.0,1.0,0.0,8.0,0.0,3487.0,32.0,11.0,1.0,420.0,3259.0,62.0,1.0,512.1753,79.594826
97948,55.0,1.0,1.0,0.0,8.0,0.0,3747.0,32.0,12.0,1.0,609.0,3541.0,62.0,1.0,77.53429,346.79285
97949,55.0,1.0,1.0,0.0,8.0,0.0,3957.0,32.0,13.0,1.0,420.0,3783.0,62.0,1.0,282.75974,393.35257
97950,55.0,1.0,1.0,0.0,8.0,0.0,4243.0,32.0,14.0,1.0,609.0,4013.0,62.0,1.0,117.29314,592.44904
97951,55.0,1.0,1.0,0.0,8.0,0.0,4587.0,32.0,15.0,1.0,420.0,4271.0,62.0,1.0,56.780277,464.76968
97952,55.0,1.0,1.0,0.0,8.0,0.0,4853.0,32.0,16.0,1.0,609.0,4611.0,62.0,1.0,3.811819,485.4911
97953,55.0,1.0,1.0,0.0,8.0,0.0,5113.0,32.0,17.0,1.0,420.0,4897.0,62.0,1.0,204.32745,772.68634
98060,55.0,1.0,0.0,1.0,8.0,0.0,392.0,27.0,1.0,1.0,167.0,144.0,69.0,1.0,643.20245,494.51614
98061,55.0,1.0,0.0,1.0,8.0,0.0,572.0,27.0,2.0,1.0,217.0,436.0,69.0,1.0,418.42197,382.3045
98062,55.0,1.0,0.0,1.0,8.0,0.0,756.0,27.0,3.0,1.0,167.0,620.0,69.0,1.0,451.76413,194.45114
98063,55.0,1.0,0.0,1.0,8.0,0.0,1020.0,27.0,4.0,1.0,217.0,808.0,69.0,1.0,453.6454,610.8974
98064,55.0,1.0,0.0,1.0,8.0,0.0,1236.0,27.0,5.0,1.0,658.0,1050.0,69.0,1.0,495.39392,749.7867
98065,55.0,1.0,0.0,1.0,8.0,0.0,1464.0,27.0,6.0,1.0,323.0,1282.0,69.0,1.0,812.2666,552.8152
98066,55.0,1.0,0.0,1.0,8.0,0.0,1620.0,27.0,7.0,1.0,658.0,1486.0,69.0,1.0,827.03754,603.6588
98067,55.0,1.0,0.0,1.0,8.0,0.0,2372.0,27.0,8.0,1.0,323.0,1656.0,69.0,1.0,943.14886,455.7684
98068,55.0,1.0,0.0,1.0,8.0,0.0,2562.0,27.0,9.0,1.0,658.0,2412.0,69.0,1.0,1068.9629,623.0
98069,55.0,1.0,0.0,1.0,8.0,0.0,2734.0,27.0,10.0,1.0,323.0,2580.0,69.0,1.0,1022.2793,634.3408
98070,55.0,1.0,0.0,1.0,8.0,0.0,2928.0,27.0,11.0,1.0,658.0,2780.0,69.0,1.0,1117.8402,416.9097
98071,55.0,1.0,0.0,1.0,8.0,0.0,3174.0,27.0,12.0,1.0,323.0,2942.0,69.0,1.0,1100.1622,444.64426
98072,55.0,1.0,0.0,1.0,8.0,0.0,3416.0,27.0,13.0,1.0,658.0,3236.0,69.0,1.0,1008.20917,13.424444
98073,55.0,1.0,0.0,1.0,8.0,0.0,3480.0,27.0,14.0,1.0,323.0,3442.0,69.0,1.0,977.80817,56.943638
98074,55.0,1.0,0.0,1.0,8.0,0.0,3670.0,27.0,15.0,1.0,658.0,3542.0,69.0,1.0,305.0455,206.04109
98075,55.0,1.0,0.0,1.0,8.0,0.0,3890.0,27.0,16.0,1.0,323.0,3720.0,69.0,1.0,110.96422,494.20132
98076,55.0,1.0,0.0,1.0,8.0,0.0,4380.0,27.0,17.0,0.0,658.0,3922.0,69.0,0.0,-35.660015,446.53738
98077,55.0,1.0,0.0,1.0,8.0,0.0,4560.0,27.0,18.0,1.0,323.0,4424.0,69.0,1.0,84.82394,315.85858
98078,55.0,1.0,0.0,1.0,8.0,0.0,4806.0,27.0,19.0,1.0,658.0,4608.0,69.0,1.0,49.667217,836.5062
98079,55.0,1.0,0.0,1.0,8.0,0.0,4916.0,27.0,20.0,0.0,323.0,4836.0,69.0,0.0,-74.95682,782.6075
98080,55.0,1.0,0.0,1.0,8.0,0.0,5274.0,27.0,21.0,1.0,658.0,4960.0,69.0,1.0,319.4174,703.8787
98096,55.0,1.0,1.0,0.0,8.0,0.0,470.0,49.0,1.0,1.0,147.0,376.0,71.0,1.0,435.89584,563.0492
98097,55.0,1.0,1.0,0.0,8.0,0.0,724.0,49.0,2.0,1.0,646.0,518.0,71.0,1.0,437.09253,213.4139
98098,55.0,1.0,1.0,0.0,8.0,0.0,918.0,49.0,3.0,1.0,147.0,772.0,71.0,1.0,717.6249,103.87724
98099,55.0,1.0,1.0,0.0,8.0,0.0,1236.0,49.0,4.0,1.0,646.0,962.0,71.0,1.0,1051.802,117.30608
98100,55.0,1.0,1.0,0.0,8.0,0.0,1512.0,49.0,5.0,1.0,147.0,1298.0,71.0,1.0,1010.2552,727.2117
98101,55.0,1.0,1.0,0.0,8.0,0.0,1732.0,49.0,6.0,1.0,646.0,1568.0,71.0,1.0,835.22,210.25185
98102,55.0,1.0,1.0,0.0,8.0,0.0,2108.0,49.0,7.0,1.0,147.0,1774.0,71.0,1.0,584.6519,170.99306
98103,55.0,1.0,1.0,0.0,8.0,0.0,2354.0,49.0,8.0,1.0,646.0,2134.0,71.0,1.0,503.23254,40.30418
98104,55.0,1.0,1.0,0.0,8.0,0.0,2606.0,49.0,9.0,1.0,147.0,2406.0,71.0,1.0,101.47081,258.8063
98105,55.0,1.0,1.0,0.0,8.0,0.0,2806.0,49.0,10.0,1.0,646.0,2644.0,71.0,1.0,161.53008,453.86063
98106,55.0,1.0,1.0,0.0,8.0,0.0,3174.0,49.0,11.0,1.0,147.0,2850.0,71.0,1.0,502.27652,535.6782
98107,55.0,1.0,1.0,0.0,8.0,0.0,3428.0,49.0,12.0,1.0,646.0,3214.0,71.0,1.0,821.4613,587.22
98108,55.0,1.0,1.0,0.0,8.0,0.0,3776.0,49.0,13.0,1.0,147.0,3442.0,71.0,1.0,791.3731,611.7868
98109,55.0,1.0,1.0,0.0,8.0,0.0,4030.0,49.0,14.0,1.0,646.0,3820.0,71.0,1.0,531.63654,527.05334
98110,55.0,1.0,1.0,0.0,8.0,0.0,4232.0,49.0,15.0,1.0,147.0,4074.0,71.0,1.0,443.57834,230.52975
98111,55.0,1.0,1.0,0.0,8.0,0.0,4530.0,49.0,16.0,1.0,646.0,4258.0,71.0,1.0,452.6635,303.81982
98112,55.0,1.0,1.0,0.0,8.0,0.0,4744.0,49.0,17.0,1.0,147.0,4584.0,71.0,1.0,860.32465,627.4259
98113,55.0,1.0,1.0,0.0,8.0,0.0,5004.0,49.0,18.0,1.0,646.0,4768.0,71.0,1.0,792.5474,592.64453
98339,55.0,1.0,0.0,1.0,8.0,0.0,440.0,45.0,1.0,1.0,156.0,302.0,86.0,1.0,566.4415,553.95807
98340,55.0,1.0,0.0,1.0,8.0,0.0,724.0,45.0,2.0,1.0,459.0,498.0,86.0,1.0,1143.607,204.85738
98341,55.0,1.0,0.0,1.0,8.0,0.0,854.0,45.0,3.0,1.0,156.0,738.0,86.0,1.0,1165.9902,247.0386
98342,55.0,1.0,0.0,1.0,8.0,0.0,1146.0,45.0,4.0,0.0,459.0,900.0,86.0,0.0,1041.3774,-55.133
98343,55.0,1.0,0.0,1.0,8.0,0.0,1372.0,45.0,5.0,1.0,156.0,1196.0,86.0,1.0,1007.3878,441.0042
98344,55.0,1.0,0.0,1.0,8.0,0.0,1574.0,45.0,6.0,1.0,459.0,1404.0,86.0,1.0,842.3075,497.9074
98345,55.0,1.0,0.0,1.0,8.0,0.0,2024.0,45.0,7.0,1.0,156.0,1806.0,86.0,1.0,411.24637,682.6014
98346,55.0,1.0,0.0,1.0,8.0,0.0,2322.0,45.0,8.0,1.0,459.0,2060.0,86.0,1.0,407.15625,421.22836
98347,55.0,1.0,0.0,1.0,8.0,0.0,2502.0,45.0,9.0,1.0,156.0,2374.0,86.0,1.0,128.33806,732.7308
98348,55.0,1.0,0.0,1.0,8.0,0.0,2850.0,45.0,10.0,1.0,459.0,2554.0,86.0,1.0,431.8757,448.83813
98349,55.0,1.0,0.0,1.0,8.0,0.0,3046.0,45.0,11.0,1.0,156.0,2892.0,86.0,1.0,493.3825,204.72807
98350,55.0,1.0,0.0,1.0,8.0,0.0,3220.0,45.0,12.0,1.0,459.0,3078.0,86.0,1.0,382.98535,303.55307
98351,55.0,1.0,0.0,1.0,8.0,0.0,3668.0,45.0,13.0,0.0,156.0,3266.0,86.0,0.0,233.0933,-9.592147
98352,55.0,1.0,0.0,1.0,8.0,0.0,3828.0,45.0,14.0,0.0,459.0,3682.0,86.0,0.0,269.80533,-24.110384
98353,55.0,1.0,0.0,1.0,8.0,0.0,4098.0,45.0,15.0,0.0,156.0,3856.0,86.0,0.0,376.0908,-41.05624
98354,55.0,1.0,0.0,1.0,8.0,0.0,4334.0,45.0,16.0,1.0,459.0,4134.0,86.0,1.0,547.6134,79.70758
98355,55.0,1.0,0.0,1.0,8.0,0.0,4674.0,45.0,17.0,0.0,156.0,4390.0,86.0,0.0,1113.2598,-33.745785
98356,55.0,1.0,0.0,1.0,8.0,0.0,5050.0,45.0,18.0,0.0,459.0,4702.0,86.0,0.0,1032.6675,-61.034393
98454,55.0,1.0,0.0,1.0,8.0,0.0,404.0,43.0,1.0,1.0,525.0,288.0,93.0,1.0,450.90836,314.84515
98455,55.0,1.0,0.0,1.0,8.0,0.0,696.0,43.0,2.0,1.0,144.0,452.0,93.0,1.0,28.273718,314.77924
98456,55.0,1.0,0.0,1.0,8.0,0.0,920.0,43.0,3.0,0.0,525.0,720.0,93.0,0.0,-29.346615,251.61731
98457,55.0,1.0,0.0,1.0,8.0,0.0,976.0,43.0,4.0,0.0,144.0,938.0,93.0,0.0,-50.546364,314.34183
98458,55.0,1.0,0.0,1.0,8.0,0.0,1284.0,43.0,5.0,0.0,525.0,1124.0,93.0,0.0,-37.556488,329.18933
98459,55.0,1.0,0.0,1.0,8.0,0.0,1586.0,43.0,6.0,1.0,144.0,1338.0,93.0,1.0,513.229,235.8854
98460,55.0,1.0,0.0,1.0,8.0,0.0,1800.0,43.0,7.0,1.0,525.0,1616.0,93.0,1.0,632.72565,254.02998
98461,55.0,1.0,0.0,1.0,8.0,0.0,2114.0,43.0,8.0,1.0,144.0,1830.0,93.0,1.0,526.2953,283.22186
98462,55.0,1.0,0.0,1.0,8.0,0.0,2356.0,43.0,9.0,1.0,525.0,2172.0,93.0,1.0,621.31476,679.7615
98463,55.0,1.0,0.0,1.0,8.0,0.0,2806.0,43.0,10.0,1.0,144.0,2388.0,93.0,1.0,520.2836,751.9528
98464,55.0,1.0,0.0,1.0,8.0,0.0,3092.0,43.0,11.0,1.0,525.0,2820.0,93.0,1.0,544.1819,720.32025
98465,55.0,1.0,0.0,1.0,8.0,0.0,3330.0,43.0,12.0,1.0,144.0,3148.0,93.0,1.0,1142.7386,707.9305
98466,55.0,1.0,0.0,1.0,8.0,0.0,3634.0,43.0,13.0,1.0,525.0,3378.0,93.0,1.0,1106.9316,320.01028
98467,55.0,1.0,0.0,1.0,8.0,0.0,3866.0,43.0,14.0,0.0,144.0,3686.0,93.0,0.0,967.4829,-17.065153
98468,55.0,1.0,0.0,1.0,8.0,0.0,4096.0,43.0,15.0,1.0,985.0,3910.0,93.0,1.0,831.06824,142.8012
98469,55.0,1.0,0.0,1.0,8.0,0.0,4146.0,43.0,16.0,1.0,683.0,4126.0,93.0,1.0,664.34283,270.8514
98470,55.0,1.0,0.0,1.0,8.0,0.0,4516.0,43.0,17.0,1.0,985.0,4200.0,93.0,1.0,138.02428,85.94718
98471,55.0,1.0,0.0,1.0,8.0,0.0,4802.0,43.0,18.0,0.0,683.0,4552.0,93.0,0.0,-0.6094246,251.60875
98472,55.0,1.0,0.0,1.0,8.0,0.0,5048.0,43.0,19.0,0.0,985.0,4822.0,93.0,0.0,-24.305384,238.72075
98507,55.0,1.0,1.0,0.0,8.0,0.0,446.0,57.0,1.0,1.0,616.0,308.0,96.0,1.0,453.29483,443.26373
98508,55.0,1.0,1.0,0.0,8.0,0.0,680.0,57.0,2.0,1.0,1019.0,500.0,96.0,1.0,844.0845,223.61858
98509,55.0,1.0,1.0,0.0,8.0,0.0,906.0,57.0,3.0,1.0,616.0,728.0,96.0,1.0,468.9544,64.91657
98510,55.0,1.0,1.0,0.0,8.0,0.0,1140.0,57.0,4.0,1.0,1019.0,962.0,96.0,1.0,117.86903,184.14468
98511,55.0,1.0,1.0,0.0,8.0,0.0,1462.0,57.0,5.0,1.0,616.0,1200.0,96.0,1.0,367.43988,735.0697
98512,55.0,1.0,1.0,0.0,8.0,0.0,1752.0,57.0,6.0,1.0,1019.0,1516.0,96.0,1.0,1007.64276,756.48456
98513,55.0,1.0,1.0,0.0,8.0,0.0,2098.0,57.0,7.0,1.0,616.0,1798.0,96.0,1.0,1127.2534,486.82358
98514,55.0,1.0,1.0,0.0,8.0,0.0,2350.0,57.0,8.0,1.0,948.0,2168.0,96.0,1.0,683.4808,111.13122
98515,55.0,1.0,1.0,0.0,8.0,0.0,2638.0,57.0,9.0,1.0,517.0,2410.0,96.0,1.0,252.95274,175.57428
98516,55.0,1.0,1.0,0.0,8.0,0.0,2944.0,57.0,10.0,1.0,948.0,2666.0,96.0,1.0,348.51526,226.19577
98517,55.0,1.0,1.0,0.0,8.0,0.0,3196.0,57.0,11.0,1.0,517.0,2988.0,96.0,0.0,472.96423,0.7761396
98518,55.0,1.0,1.0,0.0,8.0,0.0,3476.0,57.0,12.0,1.0,948.0,3230.0,96.0,1.0,694.49005,3.7918842
98519,55.0,1.0,1.0,0.0,8.0,0.0,3808.0,57.0,13.0,0.0,517.0,3624.0,96.0,0.0,704.31146,-31.688858
98520,55.0,1.0,1.0,0.0,8.0,0.0,4078.0,57.0,14.0,1.0,948.0,3856.0,96.0,1.0,1138.1366,3.506015
98521,55.0,1.0,1.0,0.0,8.0,0.0,4266.0,57.0,15.0,1.0,517.0,4112.0,96.0,1.0,1075.795,155.3543
98522,55.0,1.0,1.0,0.0,8.0,0.0,4526.0,57.0,16.0,1.0,948.0,4302.0,96.0,1.0,905.3459,264.10944
98523,55.0,1.0,1.0,0.0,8.0,0.0,4714.0,57.0,17.0,1.0,517.0,4562.0,96.0,1.0,794.078,418.3129
98524,55.0,1.0,1.0,0.0,8.0,0.0,5200.0,57.0,18.0,1.0,948.0,4774.0,96.0,1.0,157.27876,166.7285
98541,55.0,1.0,1.0,0.0,8.0,0.0,550.0,36.0,1.0,1.0,517.0,306.0,98.0,1.0,788.10516,245.59381
98542,55.0,1.0,1.0,0.0,8.0,0.0,1132.0,36.0,2.0,0.0,937.0,590.0,98.0,0.0,734.9641,-0.14029089
98543,55.0,1.0,1.0,0.0,8.0,0.0,1308.0,36.0,3.0,1.0,455.0,1176.0,98.0,1.0,906.72363,226.78372
98544,55.0,1.0,1.0,0.0,8.0,0.0,1516.0,36.0,4.0,1.0,937.0,1354.0,98.0,1.0,536.63727,396.11493
98545,55.0,1.0,1.0,0.0,8.0,0.0,1702.0,36.0,5.0,1.0,455.0,1550.0,98.0,1.0,632.8079,566.8253
98546,55.0,1.0,1.0,0.0,8.0,0.0,1914.0,36.0,6.0,1.0,937.0,1754.0,98.0,1.0,114.55661,672.1094
98547,55.0,1.0,1.0,0.0,8.0,0.0,2120.0,36.0,7.0,1.0,455.0,1964.0,98.0,1.0,129.04309,380.65936
98548,55.0,1.0,1.0,0.0,8.0,0.0,2278.0,36.0,8.0,1.0,937.0,2142.0,98.0,1.0,109.638885,427.31894
98549,55.0,1.0,1.0,0.0,8.0,0.0,2480.0,36.0,9.0,1.0,455.0,2338.0,98.0,1.0,622.9727,13.55458
98550,55.0,1.0,1.0,0.0,8.0,0.0,2664.0,36.0,10.0,0.0,937.0,2528.0,98.0,0.0,1063.0776,-52.00523
98551,55.0,1.0,1.0,0.0,8.0,0.0,2900.0,36.0,11.0,1.0,455.0,2722.0,98.0,1.0,1209.988,578.2424
98552,55.0,1.0,1.0,0.0,8.0,0.0,3086.0,36.0,12.0,1.0,937.0,2936.0,98.0,1.0,1041.2261,736.4883
98553,55.0,1.0,1.0,0.0,8.0,0.0,3346.0,36.0,13.0,1.0,455.0,3136.0,98.0,1.0,665.6313,631.9083
98554,55.0,1.0,1.0,0.0,8.0,0.0,3526.0,36.0,14.0,1.0,937.0,3370.0,98.0,1.0,710.56866,625.80524
98555,55.0,1.0,1.0,0.0,8.0,0.0,3724.0,36.0,15.0,1.0,455.0,3556.0,98.0,1.0,612.58923,650.95807
98556,55.0,1.0,1.0,0.0,8.0,0.0,4008.0,36.0,16.0,1.0,937.0,3774.0,98.0,1.0,115.287315,659.5528
98557,55.0,1.0,1.0,0.0,8.0,0.0,4260.0,36.0,17.0,1.0,455.0,4034.0,98.0,1.0,33.195976,648.29987
98558,55.0,1.0,1.0,0.0,8.0,0.0,4560.0,36.0,18.0,1.0,937.0,4314.0,98.0,1.0,595.7198,640.91376
98559,55.0,1.0,1.0,0.0,8.0,0.0,4756.0,36.0,19.0,1.0,455.0,4586.0,98.0,1.0,657.9616,569.7197
98560,55.0,1.0,1.0,0.0,8.0,0.0,5060.0,36.0,20.0,1.0,937.0,4792.0,98.0,1.0,489.52655,518.013
98599,55.0,1.0,1.0,0.0,8.0,0.0,693.0,10.0,1.0,1.0,525.0,323.0,101.0,1.0,712.5407,526.73474
98600,55.0,1.0,1.0,0.0,8.0,0.0,987.0,10.0,2.0,1.0,562.0,705.0,101.0,1.0,721.2963,501.95294
